"zip_code","estado","ciudad","latitud","longitud"
2231,"SP","são paulo",-23.47687573682863,-46.56526256366798
2232,"SP","sao paulo",-23.475701389862248,-46.56397251801403
2233,"SP","sao paulo",-23.477656119687403,-46.5645773226916
2234,"SP","são paulo",-23.478538736408208,-46.56954461942565
2235,"SP","sao paulo",-23.479332643151153,-46.575940355471346
2236,"SP","sao paulo",-23.472602604059695,-46.56815995594543
2237,"SP","sao paulo",-23.513120629647762,-46.58647209667304
2238,"SP","sao paulo",-23.471205040999262,-46.57158333882553
2239,"SP","sao paulo",-23.48530328070372,-46.60905983041344
2240,"SP","sao paulo",-23.477885628196898,-46.60221184734805
2241,"SP","sao paulo",-23.49066870653631,-46.60743925992832
2242,"SP","sao paulo",-23.48761470851276,-46.603991023751746
2243,"SP","sao paulo",-23.49161847661669,-46.60386922937252
2244,"SP","sao paulo",-23.488514873849823,-46.604866164915876
2245,"SP","sao paulo",-23.484776590879946,-46.60659423636553
2246,"SP","sao paulo",-23.488711898944423,-46.60168729815544
2247,"SP","sao paulo",-23.48606715232524,-46.60124172356028
2248,"SP","sao paulo",-23.483179348192554,-46.59943326870147
2249,"SP","sao paulo",-23.4888756467434,-46.597088983102225
2250,"SP","sao paulo",-23.486516506481184,-46.596216323528104
2251,"SP","sao paulo",-23.47752139072528,-46.59033969656586
2252,"SP","sao paulo",-23.47874415112702,-46.58831651709552
2253,"SP","sao paulo",-23.479354242089908,-46.59550028538906
2254,"SP","sao paulo",-23.481247005440782,-46.59340498656688
2255,"SP","sao paulo",-23.476900639653298,-46.59193773517071
2256,"SP","são paulo",-23.475325486280006,-46.58721405336572
2257,"SP","sao paulo",-23.47289605523658,-46.58317659354317
2258,"SP","sao paulo",-23.475983214969734,-46.58190463603528
2259,"SP","são paulo",-23.471752671094716,-46.58096467398982
2260,"SP","sao paulo",-23.469197012597693,-46.57960857271055
2261,"SP","sao paulo",-23.467505149821427,-46.577296212716455
2262,"SP","sao paulo",-23.46551592940762,-46.574828828447714
2263,"SP","são paulo",-23.463478173917835,-46.5758082226059
2264,"SP","são paulo",-23.46233583222787,-46.576558613536264
2265,"SP","são paulo",-23.4742542193426,-46.592025360562616
2266,"SP","são paulo",-23.477148867774364,-46.59818684545332
2267,"SP","sao paulo",-23.478736970872514,-46.60073592895292
2268,"SP","sao paulo",-23.46981128157568,-46.59488942723796
2269,"SP","são paulo",-23.472080251747208,-46.59597728801659
2270,"SP","sao paulo",-23.472487631945604,-46.59303991017888
2271,"SP","sao paulo",-23.46969889118785,-46.58996021925599
2272,"SP","sao paulo",-23.469253640421556,-46.586680001501485
2273,"SP","sao paulo",-23.463513771636933,-46.586237323090096
2274,"SP","sao paulo",-23.467051775633287,-46.58792075620118
2275,"SP","sao paulo",-23.465700020271463,-46.59026923297841
2276,"SP","sao paulo",-23.461193054352833,-46.58409760247097
2277,"SP","sao paulo",-23.46367386503303,-46.5817825928042
2278,"SP","sao paulo",-23.462796772074118,-46.57962451006693
2279,"SP","sao paulo",-23.46687349566678,-46.58000203721854
2280,"SP","sao paulo",-23.45589627791164,-46.575161628150674
2281,"SP","sao paulo",-23.45198742890589,-46.57510493774137
2282,"SP","sao paulo",-23.44306660990033,-46.56777480774579
2284,"SP","sao paulo",-23.46970319641185,-46.56868272083551
2286,"SP","sao paulo",-23.40858677491484,-46.57960324340701
2288,"SP","sao paulo",-23.433725580177743,-46.57085753408755
2289,"SP","sao paulo",-23.41849789635874,-46.582687664273806
2290,"SP","sao paulo",-23.600461999607678,-46.65531792495907
2301,"SP","sao paulo",-23.48866385800238,-46.61501892936472
2302,"SP","sao paulo",-23.486036505173374,-46.61401078807772
2303,"SP","sao paulo",-23.48200957368023,-46.61050117980293
2304,"SP","sao paulo",-23.480823705875945,-46.60545933153238
2305,"SP","sao paulo",-23.480094457602288,-46.60676524219523
2306,"SP","sao paulo",-23.463368811541386,-46.60347841661838
2307,"SP","sao paulo",-23.480890537528314,-46.6072766426923
2308,"SP","sao paulo",-23.476417941223538,-46.604210368193165
2309,"SP","sao paulo",-23.47567347689037,-46.604735426067066
2310,"SP","sao paulo",-23.472814658449078,-46.600729145013894
2311,"SP","sao paulo",-23.46912288961651,-46.601679503629484
2312,"SP","são paulo",-23.464805059922668,-46.59871241697142
2313,"SP","sao paulo",-23.46395541802282,-46.59989969784536
2314,"SP","sao paulo",-23.462064417366523,-46.59934771732716
2315,"SP","sao paulo",-23.45999643122023,-46.59974970395199
2316,"SP","sao paulo",-23.462265836782144,-46.593839689926625
2317,"SP","sao paulo",-23.458119325508765,-46.593167466510984
2318,"SP","sao paulo",-23.45085923626503,-46.59011057457601
2319,"SP","são paulo",-23.449721360386036,-46.59336446361451
2320,"SP","sao paulo",-23.451350418041013,-46.59842363518737
2321,"SP","sao paulo",-23.44720245920556,-46.588977980768966
2322,"SP","sao paulo",-23.445705523437532,-46.5936991329905
2323,"SP","sao paulo",-23.456324748711943,-46.601096526577514
2324,"SP","sao paulo",-23.47795550890625,-46.59847671510719
2325,"SP","sao paulo",-23.453536818482117,-46.58604068922075
2326,"SP","sao paulo",-23.47221830106892,-46.602473400862216
2327,"SP","sao paulo",-23.447209508783104,-46.566678313273556
2328,"SP","sao paulo",-23.51891636478149,-46.59730688229231
2329,"SP","sao paulo",-23.483602751250036,-46.6066769879875
2330,"SP","são paulo",-23.485553693727844,-46.61749060119428
2331,"SP","sao paulo",-23.4839241728734,-46.616225634779624
2332,"SP","sao paulo",-23.48271441228537,-46.621553439824226
2333,"SP","são paulo",-23.48067042467005,-46.62137685302422
2334,"SP","são paulo",-23.48399524579755,-46.619583993019695
2335,"SP","sao paulo",-23.483362773855806,-46.617055295327404
2336,"SP","são paulo",-23.481297618595416,-46.61693997878472
2337,"SP","são paulo",-23.478704803069746,-46.614513396023284
2338,"SP","sao paulo",-23.475498614539983,-46.61812677962586
2339,"SP","são paulo",-23.477588961157338,-46.615247302560746
2340,"SP","sao paulo",-23.459604818253922,-46.61571276329234
2341,"SP","são paulo",-23.465235627066537,-46.615475558502155
2342,"SP","sao paulo",-23.473836866069377,-46.61059399785838
2343,"SP","sao paulo",-23.468573669859765,-46.605456120792205
2344,"SP","sao paulo",-23.46931158161913,-46.610305088387726
2345,"SP","sao paulo",-23.468844211652648,-46.61523997261247
2346,"SP","sao paulo",-23.471228484637706,-46.608230787896424
2347,"SP","sao paulo",-23.464036814263682,-46.60725508172523
2348,"SP","sao paulo",-23.460535505963218,-46.61107425641059
2349,"SP","sao paulo",-23.45979057930204,-46.60444123792383
2350,"SP","sao paulo",-23.46072407799677,-46.60160479445191
2351,"SP","sao paulo",-23.454944106097237,-46.599707925862795
2352,"SP","sao paulo",-23.454383193070026,-46.59624051557274
2353,"SP","sao paulo",-23.452628659785415,-46.60534520521928
2354,"SP","sao paulo",-23.45502574621651,-46.60431346669782
2355,"SP","são paulo",-23.454706533107746,-46.611404072472595
2356,"SP","sao paulo",-23.450973625996326,-46.61218071978756
2357,"SP","sao paulo",-23.44743061592135,-46.61396278005333
2358,"SP","sao paulo",-23.45444747938124,-46.608758248906106
2359,"SP","sao paulo",-23.44588174360123,-46.61923035751618
2360,"SP","sao paulo",-23.436841799653443,-46.577744320649884
2361,"SP","sao paulo",-23.43666388027887,-46.58148978027304
2362,"SP","sao paulo",-23.479234826065806,-46.579633235576196
2363,"SP","sao paulo",-23.432328025304585,-46.576089588461336
2364,"SP","são paulo",-23.433946553560627,-46.58107272782646
2365,"SP","sao paulo",-23.44569993335935,-46.58188635586065
2366,"SP","sao paulo",-23.467732746409894,-46.61054509792451
2367,"SP","sao paulo",-23.462270277161405,-46.59380392478858
2368,"SP","sao paulo",-23.40383591429107,-46.578095015905866
2370,"SP","sao paulo",-23.462827497476777,-46.621804750826065
2371,"SP","sao paulo",-23.459014720986747,-46.61867657717129
2372,"SP","são paulo",-23.460094538606647,-46.62462503200484
2373,"SP","sao paulo",-23.45486213553573,-46.61725337322245
2374,"SP","sao paulo",-23.45476695670023,-46.62144325386923
2375,"SP","sao paulo",-23.45367712624098,-46.62503391014359
2376,"SP","sao paulo",-23.457618907473133,-46.62810512762747
2377,"SP","sao paulo",-23.45681436635574,-46.63181315561633
2378,"SP","são paulo",-23.4573940764484,-46.62966644468636
2401,"SP","sao paulo",-23.491724436850333,-46.62677132498977
2402,"SP","sao paulo",-23.490333607900926,-46.62712160939034
2403,"SP","sao paulo",-23.493992216184438,-46.62835871344504
2404,"SP","sao paulo",-23.491261472058344,-46.62898231747277
2405,"SP","sao paulo",-23.489489892090067,-46.63285801485008
2406,"SP","sao paulo",-23.488006971283674,-46.63010416827911
2407,"SP","sao paulo",-23.484875111923657,-46.62457520306331
2408,"SP","sao paulo",-23.482522997672366,-46.6272897630754
2409,"SP","sao paulo",-23.47824424090556,-46.62488291727544
2410,"SP","sao paulo",-23.475816671784944,-46.623028293335686
2411,"SP","sao paulo",-23.475647989606816,-46.6243233037533
2413,"SP","sao paulo",-23.482940432703387,-46.63702493446733
2415,"SP","são paulo",-23.471948352737517,-46.631370260204655
2416,"SP","são paulo",-23.47771925532528,-46.628170058826655
2417,"SP","sao paulo",-23.477626454293734,-46.6301454800035
2418,"SP","são paulo",-23.470550272349136,-46.629061771599964
2419,"SP","sao paulo",-23.47706013088405,-46.640128717252146
2420,"SP","sao paulo",-23.474186988920838,-46.63639383827207
2421,"SP","sao paulo",-23.473691873398092,-46.63266339287724
2422,"SP","sao paulo",-23.47174879024135,-46.63677317670024
2423,"SP","sao paulo",-23.46837495610026,-46.633410041508924
2430,"SP","sao paulo",-23.482103326067488,-46.64537516133471
2431,"SP","sao paulo",-23.48700476158065,-46.63616963115925
2432,"SP","sao paulo",-23.47685143591487,-46.62526514356077
2433,"SP","são paulo",-23.48179174946684,-46.63626819210909
2434,"SP","sao paulo",-23.48332989842473,-46.639353947591594
2435,"SP","sao paulo",-23.48030331546238,-46.64176777956362
2436,"SP","sao paulo",-23.479409893054694,-46.63601237738169
2440,"SP","sao paulo",-23.477693752812364,-46.648223347401384
2441,"SP","sao paulo",-23.473069775926067,-46.6414503667967
2442,"SP","sao paulo",-23.47312248319718,-46.643816695070555
2443,"SP","são paulo",-23.472994531200314,-46.647429411903445
2450,"SP","sao paulo",-23.49826168271757,-46.63778498866557
2451,"SP","sao paulo",-23.49916290388503,-46.642112000093746
2452,"SP","são paulo",-23.50031207346475,-46.64407821290556
2460,"SP","são paulo",-23.490710018591106,-46.637548988665955
2461,"SP","sao paulo",-23.49200316465634,-46.639002861714104
2462,"SP","sao paulo",-23.49180038294133,-46.64160687727222
2463,"SP","sao paulo",-23.488488792858018,-46.645489569583376
2464,"SP","sao paulo",-23.489335229999785,-46.65039082961898
2465,"SP","sao paulo",-23.483982800795726,-46.65555097635693
2466,"SP","sao paulo",-23.49537983856133,-46.642426656442225
2467,"SP","são paulo",-23.491293876921105,-46.64626429449921
2468,"SP","sao paulo",-23.48828973823172,-46.64900199911272
2469,"SP","sao paulo",-23.48535531743175,-46.64478821092037
2470,"SP","sao paulo",-23.48496867423557,-46.64915068951776
2471,"SP","sao paulo",-23.48174084665137,-46.652122455633794
2472,"SP","sao paulo",-23.476857088052625,-46.65555959512381
2473,"SP","são paulo",-23.477753613662376,-46.65181629787507
2474,"SP","sao paulo",-23.477266697560925,-46.65650769135154
2475,"SP","sao paulo",-23.47998895737949,-46.64486948882975
2478,"SP","sao paulo",-23.4775490628778,-46.66003241993778
2479,"SP","sao paulo",-23.475114155528523,-46.65648099834141
2501,"SP","sao paulo",-23.514912288431223,-46.66118358067858
2508,"SP","sao paulo",-23.50984806829579,-46.66369014308379
2510,"SP","sao paulo",-23.5130421007653,-46.65199446742354
2511,"SP","sao paulo",-23.509764435808222,-46.65095917650171
2512,"SP","são paulo",-23.513719395863195,-46.65934244930917
2513,"SP","sao paulo",-23.56133095594082,-46.68516395817431
2514,"SP","sao paulo",-23.510630743633005,-46.655237650268454
2515,"SP","sao paulo",-23.510207653445487,-46.65788988269822
2516,"SP","sao paulo",-23.50897566910354,-46.65938507088062
2517,"SP","sao paulo",-23.507346505967323,-46.664235951188026
2518,"SP","sao paulo",-23.50994839490356,-46.66534774802667
2519,"SP","sao paulo",-23.50198109293588,-46.65543872434718
2520,"SP","sao paulo",-23.503157594303943,-46.65570908261468
2521,"SP","sao paulo",-23.503973139812267,-46.66510041964075
2522,"SP","sao paulo",-23.504422165823108,-46.65918306701666
2523,"SP","sao paulo",-23.505830147086826,-46.65562823179936
2524,"SP","sao paulo",-23.502716283166944,-46.65036243059806
2525,"SP","sao paulo",-23.50217383069566,-46.65740849857897
2526,"SP","sao paulo",-23.50301982653592,-46.64679628594568
2530,"SP","sao paulo",-23.50076770890872,-46.66045404007793
2531,"SP","sao paulo",-23.500936910363514,-46.65274170167209
2532,"SP","sao paulo",-23.499764018180496,-46.65547084356667
2533,"SP","sao paulo",-23.497581606193812,-46.654969778126755
2534,"SP","sao paulo",-23.496276410998114,-46.65371215283685
2535,"SP","sao paulo",-23.497397670833102,-46.64946296814038
2536,"SP","sao paulo",-23.495856171544006,-46.64791814897327
2537,"SP","sao paulo",-23.491312375387352,-46.65245974809946
2538,"SP","são paulo",-23.49886499179762,-46.65446764609743
2539,"SP","sao paulo",-23.494816916425545,-46.658108628321564
2540,"SP","sao paulo",-23.489296985712958,-46.656185573045185
2541,"SP","sao paulo",-23.486155705459517,-46.65569206483441
2542,"SP","sao paulo",-23.487012986660353,-46.65867539409774
2543,"SP","sao paulo",-23.483787802668417,-46.661175803878876
2544,"SP","sao paulo",-23.48892715522341,-46.660918321003315
2545,"SP","sao paulo",-23.49242091377659,-46.66262633313796
2546,"SP","sao paulo",-23.503572988805274,-46.66677017504009
2550,"SP","sao paulo",-23.506475474558975,-46.671317381764126
2551,"SP","são paulo",-23.502582111131023,-46.6692443494848
2552,"SP","sao paulo",-23.508030130650774,-46.66118911401634
2553,"SP","sao paulo",-23.49897837799431,-46.666386852971044
2554,"SP","sao paulo",-23.499054177744505,-46.6688519524117
2555,"SP","sao paulo",-23.493685090810914,-46.66619179317389
2556,"SP","sao paulo",-23.49789023594945,-46.669402852287824
2557,"SP","sao paulo",-23.498296408764357,-46.67272327218868
2558,"SP","sao paulo",-23.4961102056473,-46.67463778011279
2559,"SP","são paulo",-23.49305416825461,-46.67244599795111
2560,"SP","sao paulo",-23.494686114641176,-46.671132881499766
2561,"SP","sao paulo",-23.492352403494024,-46.67494217200702
2562,"SP","sao paulo",-23.48686598302112,-46.67379824356865
2563,"SP","sao paulo",-23.49004174460817,-46.66899634479027
2564,"SP","sao paulo",-23.488054912769048,-46.66871189431482
2565,"SP","sao paulo",-23.48657414689992,-46.668359968689195
2566,"SP","sao paulo",-23.482836702601794,-46.66889674438225
2567,"SP","sao paulo",-23.480667277831422,-46.66820676632636
2577,"SP","sao paulo",-23.488182953372952,-46.678903941716186
2598,"SP","sao paulo",-23.512857653067115,-46.671011894540875
2610,"SP","sao paulo",-23.482631119781182,-46.65943086047524
2611,"SP","sao paulo",-23.467790322895205,-46.648206260815364
2612,"SP","são paulo",-23.47270051549843,-46.66375781178632
2613,"SP","sao paulo",-23.478747150752753,-46.662569866059336
2614,"SP","são paulo",-23.472334583682706,-46.656578449510576
2615,"SP","sao paulo",-23.471524878270273,-46.65419127239687
2616,"SP","sao paulo",-23.469190720707815,-46.65457350077182
2617,"SP","sao paulo",-23.466381677661992,-46.65868270684108
2618,"SP","são paulo",-23.468391549400195,-46.64998006250477
2630,"SP","sao paulo",-23.46377508861393,-46.6414332594311
2631,"SP","sao paulo",-23.459027947635942,-46.64565575282281
2632,"SP","sao paulo",-23.464508708899025,-46.64920725174605
2633,"SP","sao paulo",-23.461693187817826,-46.651736610865974
2634,"SP","sao paulo",-23.457633381348316,-46.650404148793
2635,"SP","são paulo",-23.456496560698156,-46.644392106976504
2636,"SP","sao paulo",-23.453337686725693,-46.64510401738256
2637,"SP","sao paulo",-23.454737250970204,-46.64898301599557
2643,"SP","sao paulo",-23.468098777136547,-46.65037805288812
2649,"SP","sao paulo",-23.460645799910477,-46.66255873719928
